Region,Comuna,Anio,Semana,Categoria,Casos,Casos_previos_anio,Variacion_porcentual
Antofagasta,Tocopilla,2024,2,Amenazas y Riñas,34,36,-5.56
Antofagasta,Tocopilla,2024,2,Homicidios y Femicidios,7,8,-12.5
Antofagasta,Tocopilla,2024,2,Robos con Violencia e Intimidación,18,19,-5.26
Antofagasta,Tocopilla,2024,2,Violaciones y Delitos Sexuales,40,41,-2.44
Antofagasta,Tocopilla,2024,2,Ley de Control de Armas,29,29,0
Antofagasta,Tocopilla,2024,2,Delitos en Contexto de Violencia Intrafamiliar,24,14,71.43
Antofagasta,Tocopilla,2024,2,Consumo de Alcohol y Drogas en la Vía Pública,40,46,-13.04
Antofagasta,Tocopilla,2024,2,Hurtos,13,23,-43.48
Antofagasta,Tocopilla,2024,2,Daños,18,18,0
Antofagasta,Tocopilla,2024,3,Amenazas y Riñas,6,13,-53.85
Antofagasta,Tocopilla,2024,3,Homicidios y Femicidios,30,29,3.45
Antofagasta,Tocopilla,2024,3,Robos con Violencia e Intimidación,40,46,-13.04
Antofagasta,Tocopilla,2024,3,Violaciones y Delitos Sexuales,0,0,
Antofagasta,Tocopilla,2024,3,Ley de Control de Armas,2,11,-81.82
Antofagasta,Tocopilla,2024,3,Delitos en Contexto de Violencia Intrafamiliar,49,53,-7.55
Antofagasta,Tocopilla,2024,3,Consumo de Alcohol y Drogas en la Vía Pública,20,27,-25.93
Antofagasta,Tocopilla,2024,3,Hurtos,37,37,0
Antofagasta,Tocopilla,2024,3,Daños,15,20,-25
Antofagasta,Tocopilla,2024,4,Amenazas y Riñas,3,4,-25
Antofagasta,Tocopilla,2024,4,Homicidios y Femicidios,16,15,6.67
Antofagasta,Tocopilla,2024,4,Robos con Violencia e Intimidación,48,55,-12.73
Antofagasta,Tocopilla,2024,4,Violaciones y Delitos Sexuales,45,37,21.62
Antofagasta,Tocopilla,2024,4,Ley de Control de Armas,30,36,-16.67
Antofagasta,Tocopilla,2024,4,Delitos en Contexto de Violencia Intrafamiliar,33,39,-15.38
Antofagasta,Tocopilla,2024,4,Consumo de Alcohol y Drogas en la Vía Pública,49,48,2.08
Antofagasta,Tocopilla,2024,4,Hurtos,34,39,-12.82
Antofagasta,Tocopilla,2024,4,Daños,35,33,6.06
Antofagasta,Tocopilla,2024,5,Amenazas y Riñas,8,15,-46.67
Antofagasta,Tocopilla,2024,5,Homicidios y Femicidios,22,19,15.79
Antofagasta,Tocopilla,2024,5,Robos con Violencia e Intimidación,47,54,-12.96
Antofagasta,Tocopilla,2024,5,Violaciones y Delitos Sexuales,38,44,-13.64
Antofagasta,Tocopilla,2024,5,Ley de Control de Armas,45,42,7.14
Antofagasta,Tocopilla,2024,5,Delitos en Contexto de Violencia Intrafamiliar,11,1,1000
Antofagasta,Tocopilla,2024,5,Consumo de Alcohol y Drogas en la Vía Pública,45,44,2.27
Antofagasta,Tocopilla,2024,5,Hurtos,23,21,9.52
Antofagasta,Tocopilla,2024,5,Daños,42,40,5
Antofagasta,Tocopilla,2024,6,Amenazas y Riñas,36,37,-2.7
Antofagasta,Tocopilla,2024,6,Homicidios y Femicidios,42,42,0
Antofagasta,Tocopilla,2024,6,Robos con Violencia e Intimidación,50,58,-13.79
Antofagasta,Tocopilla,2024,6,Violaciones y Delitos Sexuales,36,39,-7.69
Antofagasta,Tocopilla,2024,6,Ley de Control de Armas,22,28,-21.43
Antofagasta,Tocopilla,2024,6,Delitos en Contexto de Violencia Intrafamiliar,2,0,
Antofagasta,Tocopilla,2024,6,Consumo de Alcohol y Drogas en la Vía Pública,2,11,-81.82
Antofagasta,Tocopilla,2024,6,Hurtos,23,27,-14.81
Antofagasta,Tocopilla,2024,6,Daños,45,54,-16.67
Antofagasta,Tocopilla,2024,7,Amenazas y Riñas,43,48,-10.42
Antofagasta,Tocopilla,2024,7,Homicidios y Femicidios,20,15,33.33
Antofagasta,Tocopilla,2024,7,Robos con Violencia e Intimidación,6,2,200
Antofagasta,Tocopilla,2024,7,Violaciones y Delitos Sexuales,50,60,-16.67
Antofagasta,Tocopilla,2024,7,Ley de Control de Armas,22,23,-4.35
Antofagasta,Tocopilla,2024,7,Delitos en Contexto de Violencia Intrafamiliar,31,36,-13.89
Antofagasta,Tocopilla,2024,7,Consumo de Alcohol y Drogas en la Vía Pública,48,48,0
Antofagasta,Tocopilla,2024,7,Hurtos,9,9,0
Antofagasta,Tocopilla,2024,7,Daños,36,37,-2.7
Antofagasta,Tocopilla,2024,8,Amenazas y Riñas,4,7,-42.86
Antofagasta,Tocopilla,2024,8,Homicidios y Femicidios,34,41,-17.07
Antofagasta,Tocopilla,2024,8,Robos con Violencia e Intimidación,35,34,2.94
Antofagasta,Tocopilla,2024,8,Violaciones y Delitos Sexuales,33,37,-10.81
Antofagasta,Tocopilla,2024,8,Ley de Control de Armas,42,49,-14.29
Antofagasta,Tocopilla,2024,8,Delitos en Contexto de Violencia Intrafamiliar,27,19,42.11
Antofagasta,Tocopilla,2024,8,Consumo de Alcohol y Drogas en la Vía Pública,9,6,50
Antofagasta,Tocopilla,2024,8,Hurtos,14,15,-6.67
Antofagasta,Tocopilla,2024,8,Daños,36,43,-16.28
Antofagasta,Tocopilla,2024,9,Amenazas y Riñas,1,5,-80
Antofagasta,Tocopilla,2024,9,Homicidios y Femicidios,31,33,-6.06
Antofagasta,Tocopilla,2024,9,Robos con Violencia e Intimidación,10,12,-16.67
Antofagasta,Tocopilla,2024,9,Violaciones y Delitos Sexuales,25,24,4.17
Antofagasta,Tocopilla,2024,9,Ley de Control de Armas,38,39,-2.56
Antofagasta,Tocopilla,2024,9,Delitos en Contexto de Violencia Intrafamiliar,14,4,250
Antofagasta,Tocopilla,2024,9,Consumo de Alcohol y Drogas en la Vía Pública,23,20,15
Antofagasta,Tocopilla,2024,9,Hurtos,12,6,100
Antofagasta,Tocopilla,2024,9,Daños,28,25,12
Antofagasta,Tocopilla,2024,10,Amenazas y Riñas,38,34,11.76
Antofagasta,Tocopilla,2024,10,Homicidios y Femicidios,10,15,-33.33
Antofagasta,Tocopilla,2024,10,Robos con Violencia e Intimidación,49,46,6.52
Antofagasta,Tocopilla,2024,10,Violaciones y Delitos Sexuales,43,41,4.88
Antofagasta,Tocopilla,2024,10,Ley de Control de Armas,39,31,25.81
Antofagasta,Tocopilla,2024,10,Delitos en Contexto de Violencia Intrafamiliar,36,46,-21.74
Antofagasta,Tocopilla,2024,10,Consumo de Alcohol y Drogas en la Vía Pública,19,29,-34.48
Antofagasta,Tocopilla,2024,10,Hurtos,16,16,0
Antofagasta,Tocopilla,2024,10,Daños,12,16,-25
Antofagasta,Tocopilla,2024,11,Amenazas y Riñas,32,33,-3.03
Antofagasta,Tocopilla,2024,11,Homicidios y Femicidios,23,15,53.33
Antofagasta,Tocopilla,2024,11,Robos con Violencia e Intimidación,46,50,-8
Antofagasta,Tocopilla,2024,11,Violaciones y Delitos Sexuales,11,14,-21.43
Antofagasta,Tocopilla,2024,11,Ley de Control de Armas,41,31,32.26
Antofagasta,Tocopilla,2024,11,Delitos en Contexto de Violencia Intrafamiliar,21,23,-8.7
Antofagasta,Tocopilla,2024,11,Consumo de Alcohol y Drogas en la Vía Pública,20,20,0
Antofagasta,Tocopilla,2024,11,Hurtos,24,20,20
Antofagasta,Tocopilla,2024,11,Daños,7,13,-46.15
Antofagasta,Tocopilla,2024,12,Amenazas y Riñas,47,52,-9.62
Antofagasta,Tocopilla,2024,12,Homicidios y Femicidios,28,23,21.74
Antofagasta,Tocopilla,2024,12,Robos con Violencia e Intimidación,12,20,-40
Antofagasta,Tocopilla,2024,12,Violaciones y Delitos Sexuales,5,15,-66.67
Antofagasta,Tocopilla,2024,12,Ley de Control de Armas,36,37,-2.7
Antofagasta,Tocopilla,2024,12,Delitos en Contexto de Violencia Intrafamiliar,16,23,-30.43
Antofagasta,Tocopilla,2024,12,Consumo de Alcohol y Drogas en la Vía Pública,6,8,-25
Antofagasta,Tocopilla,2024,12,Hurtos,48,45,6.67
Antofagasta,Tocopilla,2024,12,Daños,38,36,5.56
Antofagasta,Tocopilla,2024,13,Amenazas y Riñas,32,27,18.52
Antofagasta,Tocopilla,2024,13,Homicidios y Femicidios,14,4,250
Antofagasta,Tocopilla,2024,13,Robos con Violencia e Intimidación,13,5,160
Antofagasta,Tocopilla,2024,13,Violaciones y Delitos Sexuales,2,4,-50
Antofagasta,Tocopilla,2024,13,Ley de Control de Armas,0,0,
Antofagasta,Tocopilla,2024,13,Delitos en Contexto de Violencia Intrafamiliar,31,36,-13.89
Antofagasta,Tocopilla,2024,13,Consumo de Alcohol y Drogas en la Vía Pública,20,10,100
Antofagasta,Tocopilla,2024,13,Hurtos,27,20,35
Antofagasta,Tocopilla,2024,13,Daños,12,5,140
Antofagasta,Tocopilla,2024,14,Amenazas y Riñas,24,24,0
Antofagasta,Tocopilla,2024,14,Homicidios y Femicidios,34,42,-19.05
Antofagasta,Tocopilla,2024,14,Robos con Violencia e Intimidación,42,48,-12.5
Antofagasta,Tocopilla,2024,14,Violaciones y Delitos Sexuales,12,7,71.43
Antofagasta,Tocopilla,2024,14,Ley de Control de Armas,42,52,-19.23
Antofagasta,Tocopilla,2024,14,Delitos en Contexto de Violencia Intrafamiliar,50,42,19.05
Antofagasta,Tocopilla,2024,14,Consumo de Alcohol y Drogas en la Vía Pública,26,20,30
Antofagasta,Tocopilla,2024,14,Hurtos,50,41,21.95
Antofagasta,Tocopilla,2024,14,Daños,4,0,
Antofagasta,Tocopilla,2024,15,Amenazas y Riñas,29,21,38.1
Antofagasta,Tocopilla,2024,15,Homicidios y Femicidios,32,29,10.34
Antofagasta,Tocopilla,2024,15,Robos con Violencia e Intimidación,22,26,-15.38
Antofagasta,Tocopilla,2024,15,Violaciones y Delitos Sexuales,32,28,14.29
Antofagasta,Tocopilla,2024,15,Ley de Control de Armas,34,37,-8.11
Antofagasta,Tocopilla,2024,15,Delitos en Contexto de Violencia Intrafamiliar,8,12,-33.33
Antofagasta,Tocopilla,2024,15,Consumo de Alcohol y Drogas en la Vía Pública,16,23,-30.43
Antofagasta,Tocopilla,2024,15,Hurtos,37,43,-13.95
Antofagasta,Tocopilla,2024,15,Daños,27,22,22.73
Antofagasta,Tocopilla,2024,16,Amenazas y Riñas,19,23,-17.39
Antofagasta,Tocopilla,2024,16,Homicidios y Femicidios,33,35,-5.71
Antofagasta,Tocopilla,2024,16,Robos con Violencia e Intimidación,16,14,14.29
Antofagasta,Tocopilla,2024,16,Violaciones y Delitos Sexuales,17,9,88.89
Antofagasta,Tocopilla,2024,16,Ley de Control de Armas,8,15,-46.67
Antofagasta,Tocopilla,2024,16,Delitos en Contexto de Violencia Intrafamiliar,32,41,-21.95
Antofagasta,Tocopilla,2024,16,Consumo de Alcohol y Drogas en la Vía Pública,35,38,-7.89
Antofagasta,Tocopilla,2024,16,Hurtos,0,4,-100
Antofagasta,Tocopilla,2024,16,Daños,16,10,60
Antofagasta,Tocopilla,2024,17,Amenazas y Riñas,20,15,33.33
Antofagasta,Tocopilla,2024,17,Homicidios y Femicidios,50,47,6.38
Antofagasta,Tocopilla,2024,17,Robos con Violencia e Intimidación,14,8,75
Antofagasta,Tocopilla,2024,17,Violaciones y Delitos Sexuales,39,42,-7.14
Antofagasta,Tocopilla,2024,17,Ley de Control de Armas,45,53,-15.09
Antofagasta,Tocopilla,2024,17,Delitos en Contexto de Violencia Intrafamiliar,6,9,-33.33
Antofagasta,Tocopilla,2024,17,Consumo de Alcohol y Drogas en la Vía Pública,5,13,-61.54
Antofagasta,Tocopilla,2024,17,Hurtos,45,48,-6.25
Antofagasta,Tocopilla,2024,17,Daños,15,18,-16.67
Antofagasta,Tocopilla,2024,18,Amenazas y Riñas,41,46,-10.87
Antofagasta,Tocopilla,2024,18,Homicidios y Femicidios,4,9,-55.56
Antofagasta,Tocopilla,2024,18,Robos con Violencia e Intimidación,46,52,-11.54
Antofagasta,Tocopilla,2024,18,Violaciones y Delitos Sexuales,32,34,-5.88
Antofagasta,Tocopilla,2024,18,Ley de Control de Armas,30,25,20
Antofagasta,Tocopilla,2024,18,Delitos en Contexto de Violencia Intrafamiliar,43,34,26.47
Antofagasta,Tocopilla,2024,18,Consumo de Alcohol y Drogas en la Vía Pública,44,39,12.82
Antofagasta,Tocopilla,2024,18,Hurtos,20,16,25
Antofagasta,Tocopilla,2024,18,Daños,14,17,-17.65
Antofagasta,Tocopilla,2024,19,Amenazas y Riñas,16,10,60
Antofagasta,Tocopilla,2024,19,Homicidios y Femicidios,31,37,-16.22
Antofagasta,Tocopilla,2024,19,Robos con Violencia e Intimidación,49,54,-9.26
Antofagasta,Tocopilla,2024,19,Violaciones y Delitos Sexuales,14,20,-30
Antofagasta,Tocopilla,2024,19,Ley de Control de Armas,9,9,0
Antofagasta,Tocopilla,2024,19,Delitos en Contexto de Violencia Intrafamiliar,1,3,-66.67
Antofagasta,Tocopilla,2024,19,Consumo de Alcohol y Drogas en la Vía Pública,43,52,-17.31
Antofagasta,Tocopilla,2024,19,Hurtos,44,44,0
Antofagasta,Tocopilla,2024,19,Daños,27,22,22.73
Antofagasta,Tocopilla,2024,20,Amenazas y Riñas,11,12,-8.33
Antofagasta,Tocopilla,2024,20,Homicidios y Femicidios,15,20,-25
Antofagasta,Tocopilla,2024,20,Robos con Violencia e Intimidación,33,36,-8.33
Antofagasta,Tocopilla,2024,20,Violaciones y Delitos Sexuales,43,33,30.3
Antofagasta,Tocopilla,2024,20,Ley de Control de Armas,20,12,66.67
Antofagasta,Tocopilla,2024,20,Delitos en Contexto de Violencia Intrafamiliar,29,28,3.57
Antofagasta,Tocopilla,2024,20,Consumo de Alcohol y Drogas en la Vía Pública,24,17,41.18
Antofagasta,Tocopilla,2024,20,Hurtos,26,36,-27.78
Antofagasta,Tocopilla,2024,20,Daños,1,6,-83.33
Antofagasta,Tocopilla,2024,21,Amenazas y Riñas,3,0,
Antofagasta,Tocopilla,2024,21,Homicidios y Femicidios,6,0,
Antofagasta,Tocopilla,2024,21,Robos con Violencia e Intimidación,24,22,9.09
Antofagasta,Tocopilla,2024,21,Violaciones y Delitos Sexuales,34,40,-15
Antofagasta,Tocopilla,2024,21,Ley de Control de Armas,47,49,-4.08
Antofagasta,Tocopilla,2024,21,Delitos en Contexto de Violencia Intrafamiliar,7,1,600
Antofagasta,Tocopilla,2024,21,Consumo de Alcohol y Drogas en la Vía Pública,13,3,333.33
Antofagasta,Tocopilla,2024,21,Hurtos,28,20,40
Antofagasta,Tocopilla,2024,21,Daños,12,10,20
Antofagasta,Tocopilla,2024,22,Amenazas y Riñas,10,13,-23.08
Antofagasta,Tocopilla,2024,22,Homicidios y Femicidios,16,16,0
Antofagasta,Tocopilla,2024,22,Robos con Violencia e Intimidación,42,47,-10.64
Antofagasta,Tocopilla,2024,22,Violaciones y Delitos Sexuales,9,4,125
Antofagasta,Tocopilla,2024,22,Ley de Control de Armas,0,9,-100
Antofagasta,Tocopilla,2024,22,Delitos en Contexto de Violencia Intrafamiliar,40,49,-18.37
Antofagasta,Tocopilla,2024,22,Consumo de Alcohol y Drogas en la Vía Pública,11,8,37.5
Antofagasta,Tocopilla,2024,22,Hurtos,16,23,-30.43
Antofagasta,Tocopilla,2024,22,Daños,0,0,
Antofagasta,Tocopilla,2024,23,Amenazas y Riñas,16,24,-33.33
Antofagasta,Tocopilla,2024,23,Homicidios y Femicidios,14,11,27.27
Antofagasta,Tocopilla,2024,23,Robos con Violencia e Intimidación,8,0,
Antofagasta,Tocopilla,2024,23,Violaciones y Delitos Sexuales,5,15,-66.67
Antofagasta,Tocopilla,2024,23,Ley de Control de Armas,42,42,0
Antofagasta,Tocopilla,2024,23,Delitos en Contexto de Violencia Intrafamiliar,19,29,-34.48
Antofagasta,Tocopilla,2024,23,Consumo de Alcohol y Drogas en la Vía Pública,27,20,35
Antofagasta,Tocopilla,2024,23,Hurtos,39,34,14.71
Antofagasta,Tocopilla,2024,23,Daños,37,28,32.14
Antofagasta,Tocopilla,2024,24,Amenazas y Riñas,23,15,53.33
Antofagasta,Tocopilla,2024,24,Homicidios y Femicidios,12,2,500
Antofagasta,Tocopilla,2024,24,Robos con Violencia e Intimidación,38,28,35.71
Antofagasta,Tocopilla,2024,24,Violaciones y Delitos Sexuales,14,8,75
Antofagasta,Tocopilla,2024,24,Ley de Control de Armas,34,27,25.93
Antofagasta,Tocopilla,2024,24,Delitos en Contexto de Violencia Intrafamiliar,29,22,31.82
Antofagasta,Tocopilla,2024,24,Consumo de Alcohol y Drogas en la Vía Pública,37,29,27.59
Antofagasta,Tocopilla,2024,24,Hurtos,13,14,-7.14
Antofagasta,Tocopilla,2024,24,Daños,47,51,-7.84
Antofagasta,Tocopilla,2024,25,Amenazas y Riñas,2,1,100
Antofagasta,Tocopilla,2024,25,Homicidios y Femicidios,35,39,-10.26
Antofagasta,Tocopilla,2024,25,Robos con Violencia e Intimidación,49,39,25.64
Antofagasta,Tocopilla,2024,25,Violaciones y Delitos Sexuales,17,23,-26.09
Antofagasta,Tocopilla,2024,25,Ley de Control de Armas,26,20,30
Antofagasta,Tocopilla,2024,25,Delitos en Contexto de Violencia Intrafamiliar,19,17,11.76
Antofagasta,Tocopilla,2024,25,Consumo de Alcohol y Drogas en la Vía Pública,32,39,-17.95
Antofagasta,Tocopilla,2024,25,Hurtos,26,29,-10.34
Antofagasta,Tocopilla,2024,25,Daños,31,41,-24.39
Antofagasta,Tocopilla,2024,26,Amenazas y Riñas,7,11,-36.36
Antofagasta,Tocopilla,2024,26,Homicidios y Femicidios,0,0,
Antofagasta,Tocopilla,2024,26,Robos con Violencia e Intimidación,17,11,54.55
Antofagasta,Tocopilla,2024,26,Violaciones y Delitos Sexuales,12,20,-40
Antofagasta,Tocopilla,2024,26,Ley de Control de Armas,49,41,19.51
Antofagasta,Tocopilla,2024,26,Delitos en Contexto de Violencia Intrafamiliar,4,0,
Antofagasta,Tocopilla,2024,26,Consumo de Alcohol y Drogas en la Vía Pública,0,0,
Antofagasta,Tocopilla,2024,26,Hurtos,29,26,11.54
Antofagasta,Tocopilla,2024,26,Daños,48,38,26.32
Antofagasta,Tocopilla,2024,27,Amenazas y Riñas,2,0,
Antofagasta,Tocopilla,2024,27,Homicidios y Femicidios,24,23,4.35
Antofagasta,Tocopilla,2024,27,Robos con Violencia e Intimidación,9,4,125
Antofagasta,Tocopilla,2024,27,Violaciones y Delitos Sexuales,30,26,15.38
Antofagasta,Tocopilla,2024,27,Ley de Control de Armas,27,33,-18.18
Antofagasta,Tocopilla,2024,27,Delitos en Contexto de Violencia Intrafamiliar,13,10,30
Antofagasta,Tocopilla,2024,27,Consumo de Alcohol y Drogas en la Vía Pública,22,19,15.79
Antofagasta,Tocopilla,2024,27,Hurtos,20,25,-20
Antofagasta,Tocopilla,2024,27,Daños,13,19,-31.58
Antofagasta,Tocopilla,2024,28,Amenazas y Riñas,35,25,40
Antofagasta,Tocopilla,2024,28,Homicidios y Femicidios,2,0,
Antofagasta,Tocopilla,2024,28,Robos con Violencia e Intimidación,32,30,6.67
Antofagasta,Tocopilla,2024,28,Violaciones y Delitos Sexuales,45,49,-8.16
Antofagasta,Tocopilla,2024,28,Ley de Control de Armas,42,41,2.44
Antofagasta,Tocopilla,2024,28,Delitos en Contexto de Violencia Intrafamiliar,29,34,-14.71
Antofagasta,Tocopilla,2024,28,Consumo de Alcohol y Drogas en la Vía Pública,20,30,-33.33
Antofagasta,Tocopilla,2024,28,Hurtos,20,14,42.86
Antofagasta,Tocopilla,2024,28,Daños,38,35,8.57
Antofagasta,Tocopilla,2024,29,Amenazas y Riñas,12,20,-40
Antofagasta,Tocopilla,2024,29,Homicidios y Femicidios,4,0,
Antofagasta,Tocopilla,2024,29,Robos con Violencia e Intimidación,2,6,-66.67
Antofagasta,Tocopilla,2024,29,Violaciones y Delitos Sexuales,49,42,16.67
Antofagasta,Tocopilla,2024,29,Ley de Control de Armas,42,49,-14.29
Antofagasta,Tocopilla,2024,29,Delitos en Contexto de Violencia Intrafamiliar,22,22,0
Antofagasta,Tocopilla,2024,29,Consumo de Alcohol y Drogas en la Vía Pública,8,7,14.29
Antofagasta,Tocopilla,2024,29,Hurtos,44,52,-15.38
Antofagasta,Tocopilla,2024,29,Daños,26,17,52.94
Antofagasta,Tocopilla,2024,30,Amenazas y Riñas,20,24,-16.67
Antofagasta,Tocopilla,2024,30,Homicidios y Femicidios,34,43,-20.93
Antofagasta,Tocopilla,2024,30,Robos con Violencia e Intimidación,34,34,0
Antofagasta,Tocopilla,2024,30,Violaciones y Delitos Sexuales,44,45,-2.22
Antofagasta,Tocopilla,2024,30,Ley de Control de Armas,27,32,-15.62
Antofagasta,Tocopilla,2024,30,Delitos en Contexto de Violencia Intrafamiliar,7,4,75
Antofagasta,Tocopilla,2024,30,Consumo de Alcohol y Drogas en la Vía Pública,1,0,
Antofagasta,Tocopilla,2024,30,Hurtos,15,8,87.5
Antofagasta,Tocopilla,2024,30,Daños,32,28,14.29
Antofagasta,Tocopilla,2024,31,Amenazas y Riñas,36,45,-20
Antofagasta,Tocopilla,2024,31,Homicidios y Femicidios,30,30,0
Antofagasta,Tocopilla,2024,31,Robos con Violencia e Intimidación,15,15,0
Antofagasta,Tocopilla,2024,31,Violaciones y Delitos Sexuales,46,52,-11.54
Antofagasta,Tocopilla,2024,31,Ley de Control de Armas,11,8,37.5
Antofagasta,Tocopilla,2024,31,Delitos en Contexto de Violencia Intrafamiliar,17,12,41.67
Antofagasta,Tocopilla,2024,31,Consumo de Alcohol y Drogas en la Vía Pública,1,6,-83.33
Antofagasta,Tocopilla,2024,31,Hurtos,31,35,-11.43
Antofagasta,Tocopilla,2024,31,Daños,3,1,200
Antofagasta,Tocopilla,2024,32,Amenazas y Riñas,29,22,31.82
Antofagasta,Tocopilla,2024,32,Homicidios y Femicidios,10,6,66.67
Antofagasta,Tocopilla,2024,32,Robos con Violencia e Intimidación,5,0,
Antofagasta,Tocopilla,2024,32,Violaciones y Delitos Sexuales,25,18,38.89
Antofagasta,Tocopilla,2024,32,Ley de Control de Armas,7,11,-36.36
Antofagasta,Tocopilla,2024,32,Delitos en Contexto de Violencia Intrafamiliar,14,6,133.33
Antofagasta,Tocopilla,2024,32,Consumo de Alcohol y Drogas en la Vía Pública,46,38,21.05
Antofagasta,Tocopilla,2024,32,Hurtos,44,34,29.41
Antofagasta,Tocopilla,2024,32,Daños,44,45,-2.22
Antofagasta,Tocopilla,2024,33,Amenazas y Riñas,4,0,
Antofagasta,Tocopilla,2024,33,Homicidios y Femicidios,0,0,
Antofagasta,Tocopilla,2024,33,Robos con Violencia e Intimidación,18,10,80
Antofagasta,Tocopilla,2024,33,Violaciones y Delitos Sexuales,23,14,64.29
Antofagasta,Tocopilla,2024,33,Ley de Control de Armas,10,0,
Antofagasta,Tocopilla,2024,33,Delitos en Contexto de Violencia Intrafamiliar,14,13,7.69
Antofagasta,Tocopilla,2024,33,Consumo de Alcohol y Drogas en la Vía Pública,13,14,-7.14
Antofagasta,Tocopilla,2024,33,Hurtos,30,21,42.86
Antofagasta,Tocopilla,2024,33,Daños,45,48,-6.25
Antofagasta,Tocopilla,2024,34,Amenazas y Riñas,50,49,2.04
Antofagasta,Tocopilla,2024,34,Homicidios y Femicidios,38,35,8.57
Antofagasta,Tocopilla,2024,34,Robos con Violencia e Intimidación,6,0,
Antofagasta,Tocopilla,2024,34,Violaciones y Delitos Sexuales,44,40,10
Antofagasta,Tocopilla,2024,34,Ley de Control de Armas,43,47,-8.51
Antofagasta,Tocopilla,2024,34,Delitos en Contexto de Violencia Intrafamiliar,14,4,250
Antofagasta,Tocopilla,2024,34,Consumo de Alcohol y Drogas en la Vía Pública,14,22,-36.36
Antofagasta,Tocopilla,2024,34,Hurtos,7,0,
Antofagasta,Tocopilla,2024,34,Daños,43,41,4.88
Antofagasta,Tocopilla,2024,35,Amenazas y Riñas,29,26,11.54
Antofagasta,Tocopilla,2024,35,Homicidios y Femicidios,19,10,90
Antofagasta,Tocopilla,2024,35,Robos con Violencia e Intimidación,17,21,-19.05
Antofagasta,Tocopilla,2024,35,Violaciones y Delitos Sexuales,2,0,
Antofagasta,Tocopilla,2024,35,Ley de Control de Armas,28,26,7.69
Antofagasta,Tocopilla,2024,35,Delitos en Contexto de Violencia Intrafamiliar,33,30,10
Antofagasta,Tocopilla,2024,35,Consumo de Alcohol y Drogas en la Vía Pública,29,34,-14.71
Antofagasta,Tocopilla,2024,35,Hurtos,3,0,
Antofagasta,Tocopilla,2024,35,Daños,12,15,-20
Antofagasta,Tocopilla,2024,36,Amenazas y Riñas,43,36,19.44
Antofagasta,Tocopilla,2024,36,Homicidios y Femicidios,14,15,-6.67
Antofagasta,Tocopilla,2024,36,Robos con Violencia e Intimidación,31,25,24
Antofagasta,Tocopilla,2024,36,Violaciones y Delitos Sexuales,48,51,-5.88
