Region,Comuna,Anio,Mes,Categoria,Frecuencia,Tasa_por_100k,IDI
Tarapacá,Pica,2025,9,Daños,224,171.22,94.5
Tarapacá,Pica,2025,10,Amenazas y Riñas,61,30.55,157.1
Tarapacá,Pica,2025,10,Homicidios y Femicidios,318,185.01,110.5
Tarapacá,Pica,2025,10,Robos con Violencia e Intimidación,492,295.1,160.1
Tarapacá,Pica,2025,10,Violaciones y Delitos Sexuales,297,501.25,137.4
Tarapacá,Pica,2025,10,Ley de Control de Armas,52,95.82,179.8
Tarapacá,Pica,2025,10,Delitos en Contexto de Violencia Intrafamiliar,30,19.84,55.8
Tarapacá,Pica,2025,10,Consumo de Alcohol y Drogas en la Vía Pública,431,454.17,165.1
Tarapacá,Pica,2025,10,Hurtos,223,179.64,165.9
Tarapacá,Pica,2025,10,Daños,429,477.24,124
Tarapacá,Pica,2025,11,Amenazas y Riñas,489,407.61,73.6
Tarapacá,Pica,2025,11,Homicidios y Femicidios,55,31.97,72.3
Tarapacá,Pica,2025,11,Robos con Violencia e Intimidación,89,126.95,99.8
Tarapacá,Pica,2025,11,Violaciones y Delitos Sexuales,341,215.55,177.1
Tarapacá,Pica,2025,11,Ley de Control de Armas,369,493.07,156.5
Tarapacá,Pica,2025,11,Delitos en Contexto de Violencia Intrafamiliar,36,38.12,127.3
Tarapacá,Pica,2025,11,Consumo de Alcohol y Drogas en la Vía Pública,121,236.55,169.3
Tarapacá,Pica,2025,11,Hurtos,90,64.71,133.1
Tarapacá,Pica,2025,11,Daños,26,21.27,153.1
Tarapacá,Pica,2025,12,Amenazas y Riñas,95,53.96,89.3
Tarapacá,Pica,2025,12,Homicidios y Femicidios,307,180.38,142.6
Tarapacá,Pica,2025,12,Robos con Violencia e Intimidación,351,231.97,123.9
Tarapacá,Pica,2025,12,Violaciones y Delitos Sexuales,164,197.6,68.6
Tarapacá,Pica,2025,12,Ley de Control de Armas,335,200.33,145.1
Tarapacá,Pica,2025,12,Delitos en Contexto de Violencia Intrafamiliar,374,340.23,96.4
Tarapacá,Pica,2025,12,Consumo de Alcohol y Drogas en la Vía Pública,495,617.55,160.8
Tarapacá,Pica,2025,12,Hurtos,49,27.5,183.5
Tarapacá,Pica,2025,12,Daños,28,27.73,63.9
Antofagasta,Antofagasta,2021,1,Amenazas y Riñas,9,8.4,130.3
Antofagasta,Antofagasta,2021,1,Homicidios y Femicidios,131,158.33,174.8
Antofagasta,Antofagasta,2021,1,Robos con Violencia e Intimidación,45,36.11,95
Antofagasta,Antofagasta,2021,1,Violaciones y Delitos Sexuales,87,64.22,165.1
Antofagasta,Antofagasta,2021,1,Ley de Control de Armas,415,626.51,145.6
Antofagasta,Antofagasta,2021,1,Delitos en Contexto de Violencia Intrafamiliar,122,66.57,177.2
Antofagasta,Antofagasta,2021,1,Consumo de Alcohol y Drogas en la Vía Pública,338,538.83,176.8
Antofagasta,Antofagasta,2021,1,Hurtos,280,380.42,167.3
Antofagasta,Antofagasta,2021,1,Daños,400,373.97,112.4
Antofagasta,Antofagasta,2021,2,Amenazas y Riñas,482,484.01,105.8
Antofagasta,Antofagasta,2021,2,Homicidios y Femicidios,477,354.34,136.2
Antofagasta,Antofagasta,2021,2,Robos con Violencia e Intimidación,269,160.81,112.3
Antofagasta,Antofagasta,2021,2,Violaciones y Delitos Sexuales,412,274.67,51.9
Antofagasta,Antofagasta,2021,2,Ley de Control de Armas,349,194.95,144.2
Antofagasta,Antofagasta,2021,2,Delitos en Contexto de Violencia Intrafamiliar,323,177.67,165.5
Antofagasta,Antofagasta,2021,2,Consumo de Alcohol y Drogas en la Vía Pública,383,386.73,171
Antofagasta,Antofagasta,2021,2,Hurtos,140,170.66,198.6
Antofagasta,Antofagasta,2021,2,Daños,478,348.48,190.6
Antofagasta,Antofagasta,2021,3,Amenazas y Riñas,358,459.28,195.3
Antofagasta,Antofagasta,2021,3,Homicidios y Femicidios,348,179.84,175.7
Antofagasta,Antofagasta,2021,3,Robos con Violencia e Intimidación,72,121.54,55.7
Antofagasta,Antofagasta,2021,3,Violaciones y Delitos Sexuales,122,135.91,143.3
Antofagasta,Antofagasta,2021,3,Ley de Control de Armas,301,177.67,137.5
Antofagasta,Antofagasta,2021,3,Delitos en Contexto de Violencia Intrafamiliar,202,272.35,61.2
Antofagasta,Antofagasta,2021,3,Consumo de Alcohol y Drogas en la Vía Pública,310,203.74,193.7
Antofagasta,Antofagasta,2021,3,Hurtos,470,254.87,174.1
Antofagasta,Antofagasta,2021,3,Daños,48,27.23,132.8
Antofagasta,Antofagasta,2021,4,Amenazas y Riñas,26,21.29,163.1
Antofagasta,Antofagasta,2021,4,Homicidios y Femicidios,280,150.32,139.6
Antofagasta,Antofagasta,2021,4,Robos con Violencia e Intimidación,468,286.33,158.6
Antofagasta,Antofagasta,2021,4,Violaciones y Delitos Sexuales,79,66.82,181.3
Antofagasta,Antofagasta,2021,4,Ley de Control de Armas,395,232.1,147.6
Antofagasta,Antofagasta,2021,4,Delitos en Contexto de Violencia Intrafamiliar,313,181.86,148.6
Antofagasta,Antofagasta,2021,4,Consumo de Alcohol y Drogas en la Vía Pública,463,556.99,138.8
Antofagasta,Antofagasta,2021,4,Hurtos,351,376.01,68.2
Antofagasta,Antofagasta,2021,4,Daños,103,73.51,155.8
Antofagasta,Antofagasta,2021,5,Amenazas y Riñas,340,181.54,63.2
Antofagasta,Antofagasta,2021,5,Homicidios y Femicidios,481,285.85,130.7
Antofagasta,Antofagasta,2021,5,Robos con Violencia e Intimidación,212,112.43,192.6
Antofagasta,Antofagasta,2021,5,Violaciones y Delitos Sexuales,484,466.18,194.3
Antofagasta,Antofagasta,2021,5,Ley de Control de Armas,55,85.43,119.6
Antofagasta,Antofagasta,2021,5,Delitos en Contexto de Violencia Intrafamiliar,139,116.93,109.8
Antofagasta,Antofagasta,2021,5,Consumo de Alcohol y Drogas en la Vía Pública,91,152.81,72.9
Antofagasta,Antofagasta,2021,5,Hurtos,41,26.02,63.8
Antofagasta,Antofagasta,2021,5,Daños,370,265.59,164.6
Antofagasta,Antofagasta,2021,6,Amenazas y Riñas,201,111.27,69.9
Antofagasta,Antofagasta,2021,6,Homicidios y Femicidios,209,149.85,79.1
Antofagasta,Antofagasta,2021,6,Robos con Violencia e Intimidación,352,355.91,162.4
Antofagasta,Antofagasta,2021,6,Violaciones y Delitos Sexuales,398,329.01,113.2
Antofagasta,Antofagasta,2021,6,Ley de Control de Armas,337,314.06,57
Antofagasta,Antofagasta,2021,6,Delitos en Contexto de Violencia Intrafamiliar,51,28.11,193.7
Antofagasta,Antofagasta,2021,6,Consumo de Alcohol y Drogas en la Vía Pública,351,194.32,142.2
Antofagasta,Antofagasta,2021,6,Hurtos,9,12.91,140.2
Antofagasta,Antofagasta,2021,6,Daños,125,78.49,95
Antofagasta,Antofagasta,2021,7,Amenazas y Riñas,84,164.83,81.1
Antofagasta,Antofagasta,2021,7,Homicidios y Femicidios,135,127.89,98.4
Antofagasta,Antofagasta,2021,7,Robos con Violencia e Intimidación,175,97.43,178.9
Antofagasta,Antofagasta,2021,7,Violaciones y Delitos Sexuales,70,44.07,103.9
Antofagasta,Antofagasta,2021,7,Ley de Control de Armas,91,53.44,171.3
Antofagasta,Antofagasta,2021,7,Delitos en Contexto de Violencia Intrafamiliar,18,13.71,163.8
Antofagasta,Antofagasta,2021,7,Consumo de Alcohol y Drogas en la Vía Pública,314,253.47,95.4
Antofagasta,Antofagasta,2021,7,Hurtos,253,141.78,153.4
Antofagasta,Antofagasta,2021,7,Daños,369,286.95,76
Antofagasta,Antofagasta,2021,8,Amenazas y Riñas,211,121.2,177.6
Antofagasta,Antofagasta,2021,8,Homicidios y Femicidios,305,218.79,160.2
Antofagasta,Antofagasta,2021,8,Robos con Violencia e Intimidación,161,143.25,174.2
Antofagasta,Antofagasta,2021,8,Violaciones y Delitos Sexuales,119,125.62,72.7
Antofagasta,Antofagasta,2021,8,Ley de Control de Armas,357,186.87,137.1
Antofagasta,Antofagasta,2021,8,Delitos en Contexto de Violencia Intrafamiliar,117,81.18,100.2
Antofagasta,Antofagasta,2021,8,Consumo de Alcohol y Drogas en la Vía Pública,185,200.49,198.4
Antofagasta,Antofagasta,2021,8,Hurtos,147,130.65,184.7
Antofagasta,Antofagasta,2021,8,Daños,322,346.72,197
Antofagasta,Antofagasta,2021,9,Amenazas y Riñas,234,127.17,154.2
Antofagasta,Antofagasta,2021,9,Homicidios y Femicidios,393,263.36,159.9
Antofagasta,Antofagasta,2021,9,Robos con Violencia e Intimidación,55,44.12,74.5
Antofagasta,Antofagasta,2021,9,Violaciones y Delitos Sexuales,444,470.4,125.3
Antofagasta,Antofagasta,2021,9,Ley de Control de Armas,78,52.69,150
Antofagasta,Antofagasta,2021,9,Delitos en Contexto de Violencia Intrafamiliar,206,139.83,94.9
Antofagasta,Antofagasta,2021,9,Consumo de Alcohol y Drogas en la Vía Pública,112,66.07,51.3
Antofagasta,Antofagasta,2021,9,Hurtos,355,283.89,181.5
Antofagasta,Antofagasta,2021,9,Daños,11,5.95,70.6
Antofagasta,Antofagasta,2021,10,Amenazas y Riñas,105,63.14,163.1
Antofagasta,Antofagasta,2021,10,Homicidios y Femicidios,295,298.62,151.5
Antofagasta,Antofagasta,2021,10,Robos con Violencia e Intimidación,458,260.15,156.4
Antofagasta,Antofagasta,2021,10,Violaciones y Delitos Sexuales,367,568.09,194.3
Antofagasta,Antofagasta,2021,10,Ley de Control de Armas,41,33,189.3
Antofagasta,Antofagasta,2021,10,Delitos en Contexto de Violencia Intrafamiliar,342,315,198.7
Antofagasta,Antofagasta,2021,10,Consumo de Alcohol y Drogas en la Vía Pública,376,288.02,129
Antofagasta,Antofagasta,2021,10,Hurtos,54,41.28,88.9
Antofagasta,Antofagasta,2021,10,Daños,465,667.13,152
Antofagasta,Antofagasta,2021,11,Amenazas y Riñas,382,191.42,70.7
Antofagasta,Antofagasta,2021,11,Homicidios y Femicidios,260,230.77,138.3
Antofagasta,Antofagasta,2021,11,Robos con Violencia e Intimidación,14,7.09,151
Antofagasta,Antofagasta,2021,11,Violaciones y Delitos Sexuales,93,87.92,126.7
Antofagasta,Antofagasta,2021,11,Ley de Control de Armas,172,128.63,102.5
Antofagasta,Antofagasta,2021,11,Delitos en Contexto de Violencia Intrafamiliar,309,193.16,154.2
Antofagasta,Antofagasta,2021,11,Consumo de Alcohol y Drogas en la Vía Pública,478,773.26,190.8
Antofagasta,Antofagasta,2021,11,Hurtos,131,65.86,51.1
Antofagasta,Antofagasta,2021,11,Daños,452,607.42,86.8
Antofagasta,Antofagasta,2021,12,Amenazas y Riñas,47,23.89,93.8
Antofagasta,Antofagasta,2021,12,Homicidios y Femicidios,41,67.7,126.4
Antofagasta,Antofagasta,2021,12,Robos con Violencia e Intimidación,164,186.05,91.7
Antofagasta,Antofagasta,2021,12,Violaciones y Delitos Sexuales,65,51.95,115.6
Antofagasta,Antofagasta,2021,12,Ley de Control de Armas,36,31.07,167.1
Antofagasta,Antofagasta,2021,12,Delitos en Contexto de Violencia Intrafamiliar,271,220.64,161
Antofagasta,Antofagasta,2021,12,Consumo de Alcohol y Drogas en la Vía Pública,261,148.21,174.8
Antofagasta,Antofagasta,2021,12,Hurtos,25,23.18,149.4
Antofagasta,Antofagasta,2021,12,Daños,180,97.05,124.4
Antofagasta,Antofagasta,2022,1,Amenazas y Riñas,393,342.24,60.6
Antofagasta,Antofagasta,2022,1,Homicidios y Femicidios,309,272.86,53.7
Antofagasta,Antofagasta,2022,1,Robos con Violencia e Intimidación,229,147.58,174.6
Antofagasta,Antofagasta,2022,1,Violaciones y Delitos Sexuales,258,200.25,156.5
Antofagasta,Antofagasta,2022,1,Ley de Control de Armas,32,17.43,84.5
Antofagasta,Antofagasta,2022,1,Delitos en Contexto de Violencia Intrafamiliar,376,521.84,163.8
Antofagasta,Antofagasta,2022,1,Consumo de Alcohol y Drogas en la Vía Pública,304,294.48,54.4
Antofagasta,Antofagasta,2022,1,Hurtos,380,481.17,91.4
Antofagasta,Antofagasta,2022,1,Daños,343,446.85,115.1
Antofagasta,Antofagasta,2022,2,Amenazas y Riñas,393,321.68,104.7
Antofagasta,Antofagasta,2022,2,Homicidios y Femicidios,265,169.1,57.7
Antofagasta,Antofagasta,2022,2,Robos con Violencia e Intimidación,300,252.84,160.7
Antofagasta,Antofagasta,2022,2,Violaciones y Delitos Sexuales,428,434.85,101.5
Antofagasta,Antofagasta,2022,2,Ley de Control de Armas,201,108.79,167.4
Antofagasta,Antofagasta,2022,2,Delitos en Contexto de Violencia Intrafamiliar,108,64.93,102.7
Antofagasta,Antofagasta,2022,2,Consumo de Alcohol y Drogas en la Vía Pública,13,14.23,158.8
Antofagasta,Antofagasta,2022,2,Hurtos,142,85.87,179.2
Antofagasta,Antofagasta,2022,2,Daños,150,114.93,67.6
Antofagasta,Antofagasta,2022,3,Amenazas y Riñas,407,592.16,92.1
Antofagasta,Antofagasta,2022,3,Homicidios y Femicidios,219,166.99,137.6
Antofagasta,Antofagasta,2022,3,Robos con Violencia e Intimidación,336,212.5,156.7
Antofagasta,Antofagasta,2022,3,Violaciones y Delitos Sexuales,29,15.32,93.7
Antofagasta,Antofagasta,2022,3,Ley de Control de Armas,188,109.42,159.7
Antofagasta,Antofagasta,2022,3,Delitos en Contexto de Violencia Intrafamiliar,76,42.02,65.8
Antofagasta,Antofagasta,2022,3,Consumo de Alcohol y Drogas en la Vía Pública,288,152.39,56.8
Antofagasta,Antofagasta,2022,3,Hurtos,170,165.97,179.9
Antofagasta,Antofagasta,2022,3,Daños,144,219.33,153.9
Antofagasta,Antofagasta,2022,4,Amenazas y Riñas,349,359.5,196.6
Antofagasta,Antofagasta,2022,4,Homicidios y Femicidios,380,203.67,97.1
Antofagasta,Antofagasta,2022,4,Robos con Violencia e Intimidación,84,48.62,96.6
Antofagasta,Antofagasta,2022,4,Violaciones y Delitos Sexuales,472,258.79,182.6
Antofagasta,Antofagasta,2022,4,Ley de Control de Armas,486,403.14,143.6
Antofagasta,Antofagasta,2022,4,Delitos en Contexto de Violencia Intrafamiliar,89,130.13,89.9
Antofagasta,Antofagasta,2022,4,Consumo de Alcohol y Drogas en la Vía Pública,154,101.67,161.1
Antofagasta,Antofagasta,2022,4,Hurtos,72,55.17,121.2
Antofagasta,Antofagasta,2022,4,Daños,439,431.57,175.3
Antofagasta,Antofagasta,2022,5,Amenazas y Riñas,22,28.96,76.4
Antofagasta,Antofagasta,2022,5,Homicidios y Femicidios,334,194.16,146.3
Antofagasta,Antofagasta,2022,5,Robos con Violencia e Intimidación,252,192.55,152.5
Antofagasta,Antofagasta,2022,5,Violaciones y Delitos Sexuales,334,335.61,183
Antofagasta,Antofagasta,2022,5,Ley de Control de Armas,83,117.85,65
Antofagasta,Antofagasta,2022,5,Delitos en Contexto de Violencia Intrafamiliar,446,236.64,156.4
Antofagasta,Antofagasta,2022,5,Consumo de Alcohol y Drogas en la Vía Pública,19,35.73,118.9
Antofagasta,Antofagasta,2022,5,Hurtos,151,106.13,176.2
Antofagasta,Antofagasta,2022,5,Daños,227,416.05,144.4
Antofagasta,Antofagasta,2022,6,Amenazas y Riñas,257,208.69,114.3
Antofagasta,Antofagasta,2022,6,Homicidios y Femicidios,238,147.63,152.8
Antofagasta,Antofagasta,2022,6,Robos con Violencia e Intimidación,337,356.73,122.4
Antofagasta,Antofagasta,2022,6,Violaciones y Delitos Sexuales,31,21.81,186.3
Antofagasta,Antofagasta,2022,6,Ley de Control de Armas,27,33.32,183.9
Antofagasta,Antofagasta,2022,6,Delitos en Contexto de Violencia Intrafamiliar,173,167.45,132.6
Antofagasta,Antofagasta,2022,6,Consumo de Alcohol y Drogas en la Vía Pública,390,467.93,53.2
Antofagasta,Antofagasta,2022,6,Hurtos,453,525.58,135.6
Antofagasta,Antofagasta,2022,6,Daños,282,542.56,80.8
Antofagasta,Antofagasta,2022,7,Amenazas y Riñas,484,285.11,156.4
Antofagasta,Antofagasta,2022,7,Homicidios y Femicidios,175,198.13,103.1
Antofagasta,Antofagasta,2022,7,Robos con Violencia e Intimidación,54,67.4,192.3
Antofagasta,Antofagasta,2022,7,Violaciones y Delitos Sexuales,448,253.86,199.7
Antofagasta,Antofagasta,2022,7,Ley de Control de Armas,131,66.61,136.1
Antofagasta,Antofagasta,2022,7,Delitos en Contexto de Violencia Intrafamiliar,257,161.76,66
Antofagasta,Antofagasta,2022,7,Consumo de Alcohol y Drogas en la Vía Pública,119,76.82,131
Antofagasta,Antofagasta,2022,7,Hurtos,235,315.91,75.1
Antofagasta,Antofagasta,2022,7,Daños,459,662.02,151.5
Antofagasta,Antofagasta,2022,8,Amenazas y Riñas,469,435.39,123.4
Antofagasta,Antofagasta,2022,8,Homicidios y Femicidios,211,130.39,96.4
Antofagasta,Antofagasta,2022,8,Robos con Violencia e Intimidación,110,90.14,160.2
Antofagasta,Antofagasta,2022,8,Violaciones y Delitos Sexuales,485,249.69,56.2
Antofagasta,Antofagasta,2022,8,Ley de Control de Armas,331,210.86,70.5
Antofagasta,Antofagasta,2022,8,Delitos en Contexto de Violencia Intrafamiliar,133,144.43,174.4
Antofagasta,Antofagasta,2022,8,Consumo de Alcohol y Drogas en la Vía Pública,319,326.49,59.1
Antofagasta,Antofagasta,2022,8,Hurtos,308,199.64,139.3
Antofagasta,Antofagasta,2022,8,Daños,83,49.52,68.7
Antofagasta,Antofagasta,2022,9,Amenazas y Riñas,43,46.43,147.2
Antofagasta,Antofagasta,2022,9,Homicidios y Femicidios,295,277.18,55.2
Antofagasta,Antofagasta,2022,9,Robos con Violencia e Intimidación,231,256.58,182.1
Antofagasta,Antofagasta,2022,9,Violaciones y Delitos Sexuales,287,228.97,156.6
Antofagasta,Antofagasta,2022,9,Ley de Control de Armas,400,313.28,54.9
Antofagasta,Antofagasta,2022,9,Delitos en Contexto de Violencia Intrafamiliar,361,185.4,147.9
Antofagasta,Antofagasta,2022,9,Consumo de Alcohol y Drogas en la Vía Pública,71,54.8,51.7
Antofagasta,Antofagasta,2022,9,Hurtos,228,215.9,127.4
Antofagasta,Antofagasta,2022,9,Daños,463,391.67,51.8
Antofagasta,Antofagasta,2022,10,Amenazas y Riñas,362,186.23,178.5
Antofagasta,Antofagasta,2022,10,Homicidios y Femicidios,68,53.08,65.5
Antofagasta,Antofagasta,2022,10,Robos con Violencia e Intimidación,288,235.36,65.3
Antofagasta,Antofagasta,2022,10,Violaciones y Delitos Sexuales,398,265.3,134.7
Antofagasta,Antofagasta,2022,10,Ley de Control de Armas,175,234.54,59.2
Antofagasta,Antofagasta,2022,10,Delitos en Contexto de Violencia Intrafamiliar,331,173.18,69.8
Antofagasta,Antofagasta,2022,10,Consumo de Alcohol y Drogas en la Vía Pública,364,414.73,135.4
Antofagasta,Antofagasta,2022,10,Hurtos,459,256.28,85.4
Antofagasta,Antofagasta,2022,10,Daños,117,151.64,94
Antofagasta,Antofagasta,2022,11,Amenazas y Riñas,196,175.99,154.8
Antofagasta,Antofagasta,2022,11,Homicidios y Femicidios,352,208.3,52
Antofagasta,Antofagasta,2022,11,Robos con Violencia e Intimidación,355,663.25,71.8
Antofagasta,Antofagasta,2022,11,Violaciones y Delitos Sexuales,406,424.53,174.7
Antofagasta,Antofagasta,2022,11,Ley de Control de Armas,424,300.17,141
Antofagasta,Antofagasta,2022,11,Delitos en Contexto de Violencia Intrafamiliar,350,298.27,57.3
Antofagasta,Antofagasta,2022,11,Consumo de Alcohol y Drogas en la Vía Pública,298,460.29,98.8
Antofagasta,Antofagasta,2022,11,Hurtos,343,223.56,56.7
Antofagasta,Antofagasta,2022,11,Daños,390,426.81,56.2
Antofagasta,Antofagasta,2022,12,Amenazas y Riñas,185,214.17,191.3
Antofagasta,Antofagasta,2022,12,Homicidios y Femicidios,139,145.07,55.6
Antofagasta,Antofagasta,2022,12,Robos con Violencia e Intimidación,426,346.23,168.2
Antofagasta,Antofagasta,2022,12,Violaciones y Delitos Sexuales,313,211.71,97.8
Antofagasta,Antofagasta,2022,12,Ley de Control de Armas,241,361.23,62
Antofagasta,Antofagasta,2022,12,Delitos en Contexto de Violencia Intrafamiliar,61,31.68,104
Antofagasta,Antofagasta,2022,12,Consumo de Alcohol y Drogas en la Vía Pública,274,350.61,125.9
Antofagasta,Antofagasta,2022,12,Hurtos,396,484.42,133.1
Antofagasta,Antofagasta,2022,12,Daños,14,9.89,190.4
Antofagasta,Antofagasta,2023,1,Amenazas y Riñas,227,248.1,52.8
Antofagasta,Antofagasta,2023,1,Homicidios y Femicidios,402,281.64,174.4
Antofagasta,Antofagasta,2023,1,Robos con Violencia e Intimidación,401,444.49,197.2
Antofagasta,Antofagasta,2023,1,Violaciones y Delitos Sexuales,32,19.87,133.3
Antofagasta,Antofagasta,2023,1,Ley de Control de Armas,261,151.99,64.1
Antofagasta,Antofagasta,2023,1,Delitos en Contexto de Violencia Intrafamiliar,165,160.85,138.7
Antofagasta,Antofagasta,2023,1,Consumo de Alcohol y Drogas en la Vía Pública,15,12.62,129.8
Antofagasta,Antofagasta,2023,1,Hurtos,35,22.44,104.4
Antofagasta,Antofagasta,2023,1,Daños,249,278.11,63.8
Antofagasta,Antofagasta,2023,2,Amenazas y Riñas,205,156.67,98.9
Antofagasta,Antofagasta,2023,2,Homicidios y Femicidios,429,299.47,72.6
Antofagasta,Antofagasta,2023,2,Robos con Violencia e Intimidación,100,86.96,162.1
Antofagasta,Antofagasta,2023,2,Violaciones y Delitos Sexuales,224,115.89,116.3
Antofagasta,Antofagasta,2023,2,Ley de Control de Armas,499,310.94,101
Antofagasta,Antofagasta,2023,2,Delitos en Contexto de Violencia Intrafamiliar,321,311.97,55.3
Antofagasta,Antofagasta,2023,2,Consumo de Alcohol y Drogas en la Vía Pública,386,193.61,191.2
Antofagasta,Antofagasta,2023,2,Hurtos,31,21.02,154.8
Antofagasta,Antofagasta,2023,2,Daños,390,215.29,106.3
Antofagasta,Antofagasta,2023,3,Amenazas y Riñas,144,95.03,97.9
Antofagasta,Antofagasta,2023,3,Homicidios y Femicidios,447,223.94,143.6
Antofagasta,Antofagasta,2023,3,Robos con Violencia e Intimidación,105,125.99,66.3
Antofagasta,Antofagasta,2023,3,Violaciones y Delitos Sexuales,358,204.31,90.5
Antofagasta,Antofagasta,2023,3,Ley de Control de Armas,345,221.38,173.2
Antofagasta,Antofagasta,2023,3,Delitos en Contexto de Violencia Intrafamiliar,497,364.57,76.3
Antofagasta,Antofagasta,2023,3,Consumo de Alcohol y Drogas en la Vía Pública,416,224.39,88.8
Antofagasta,Antofagasta,2023,3,Hurtos,322,206.84,142.5
Antofagasta,Antofagasta,2023,3,Daños,176,117.1,126.2
Antofagasta,Antofagasta,2023,4,Amenazas y Riñas,422,475.18,179
Antofagasta,Antofagasta,2023,4,Homicidios y Femicidios,454,234.25,64.6
Antofagasta,Antofagasta,2023,4,Robos con Violencia e Intimidación,178,137.14,52.1
Antofagasta,Antofagasta,2023,4,Violaciones y Delitos Sexuales,402,240.33,104
Antofagasta,Antofagasta,2023,4,Ley de Control de Armas,434,354.95,83.4
Antofagasta,Antofagasta,2023,4,Delitos en Contexto de Violencia Intrafamiliar,476,355.7,106.4
Antofagasta,Antofagasta,2023,4,Consumo de Alcohol y Drogas en la Vía Pública,6,3.33,119.5
Antofagasta,Antofagasta,2023,4,Hurtos,74,63.84,70.6
Antofagasta,Antofagasta,2023,4,Daños,68,34.6,192.7
Antofagasta,Antofagasta,2023,5,Amenazas y Riñas,238,176.56,86.7
Antofagasta,Antofagasta,2023,5,Homicidios y Femicidios,14,9.73,194.4
Antofagasta,Antofagasta,2023,5,Robos con Violencia e Intimidación,393,226.66,151.2
Antofagasta,Antofagasta,2023,5,Violaciones y Delitos Sexuales,423,279.62,64.6
Antofagasta,Antofagasta,2023,5,Ley de Control de Armas,200,346.1,79.1
Antofagasta,Antofagasta,2023,5,Delitos en Contexto de Violencia Intrafamiliar,269,508.89,185.5
Antofagasta,Antofagasta,2023,5,Consumo de Alcohol y Drogas en la Vía Pública,360,287.85,142.4
Antofagasta,Antofagasta,2023,5,Hurtos,435,237.21,79.3
Antofagasta,Antofagasta,2023,5,Daños,38,19.03,158.3
Antofagasta,Antofagasta,2023,6,Amenazas y Riñas,79,64.1,94.5
Antofagasta,Antofagasta,2023,6,Homicidios y Femicidios,465,459.54,87.7
Antofagasta,Antofagasta,2023,6,Robos con Violencia e Intimidación,493,611.27,142.9
Antofagasta,Antofagasta,2023,6,Violaciones y Delitos Sexuales,312,186.85,132.2
Antofagasta,Antofagasta,2023,6,Ley de Control de Armas,102,77.27,90.3
Antofagasta,Antofagasta,2023,6,Delitos en Contexto de Violencia Intrafamiliar,227,113.89,167.2
Antofagasta,Antofagasta,2023,6,Consumo de Alcohol y Drogas en la Vía Pública,13,10.99,53.5
Antofagasta,Antofagasta,2023,6,Hurtos,431,450.74,177.9
Antofagasta,Antofagasta,2023,6,Daños,186,122.24,185.3
Antofagasta,Antofagasta,2023,7,Amenazas y Riñas,203,149.44,181.7
Antofagasta,Antofagasta,2023,7,Homicidios y Femicidios,426,308,68
Antofagasta,Antofagasta,2023,7,Robos con Violencia e Intimidación,383,668.73,61.5
